,select,amazon_url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9
209,True,https://www.amazon.com/Video-Sharing/b?ie=UTF8&node=10298307011,Apps & Games,Social,Video-Sharing,,,,,,
210,True,https://www.amazon.com/Sports/b?ie=UTF8&node=9408876011,Apps & Games,Sports,,,,,,,
211,True,https://www.amazon.com/Sports-Information/b?ie=UTF8&node=9408892011,Apps & Games,Sports,Sports Information,,,,,,
212,True,https://www.amazon.com/Transportation/b?ie=UTF8&node=10298308011,Apps & Games,Transportation,,,,,,,
213,True,https://www.amazon.com/Auto-Rental/b?ie=UTF8&node=9408786011,Apps & Games,Transportation,Auto Rental,,,,,,
214,True,https://www.amazon.com/Flight-Finders/b?ie=UTF8&node=9408791011,Apps & Games,Transportation,Flight Finders,,,,,,
215,True,https://www.amazon.com/Navigation/b?ie=UTF8&node=9408794011,Apps & Games,Transportation,Navigation,,,,,,
216,True,https://www.amazon.com/Taxi-Ridesharing/b?ie=UTF8&node=9408788011,Apps & Games,Transportation,Taxi & Ridesharing,,,,,,
217,True,https://www.amazon.com/Travel/b?ie=UTF8&node=9408785011,Apps & Games,Travel,,,,,,,
218,True,https://www.amazon.com/Compasses/b?ie=UTF8&node=9408789011,Apps & Games,Travel,Compasses,,,,,,
219,True,https://www.amazon.com/Hotel-Finders/b?ie=UTF8&node=9408792011,Apps & Games,Travel,Hotel Finders,,,,,,
220,True,https://www.amazon.com/Offline-Maps/b?ie=UTF8&node=9408795011,Apps & Games,Travel,Offline Maps,,,,,,
221,True,https://www.amazon.com/Travel-Guides/b?ie=UTF8&node=9408798011,Apps & Games,Travel,Travel Guides,,,,,,
222,True,https://www.amazon.com/Trip-Planners/b?ie=UTF8&node=9408800011,Apps & Games,Travel,Trip Planners,,,,,,
223,True,https://www.amazon.com/Unit-Converters/b?ie=UTF8&node=9408793011,Apps & Games,Travel,Unit Converters,,,,,,
224,True,https://www.amazon.com/Utilities/b?ie=UTF8&node=9408914011,Apps & Games,Utilities,,,,,,,
225,True,https://www.amazon.com/All-in-One-Tools/b?ie=UTF8&node=9408940011,Apps & Games,Utilities,All-in-One Tools,,,,,,
226,True,https://www.amazon.com/Battery-Savers/b?ie=UTF8&node=9408917011,Apps & Games,Utilities,Battery Savers,,,,,,
227,True,https://www.amazon.com/Device-Tracking/b?ie=UTF8&node=9408923011,Apps & Games,Utilities,Device Tracking,,,,,,
228,True,https://www.amazon.com/File-Transfer/b?ie=UTF8&node=9408924011,Apps & Games,Utilities,File Transfer,,,,,,
229,True,https://www.amazon.com/Flashlights/b?ie=UTF8&node=9408926011,Apps & Games,Utilities,Flashlights,,,,,,
230,True,https://www.amazon.com/QR-Barcode-Scanners/b?ie=UTF8&node=9408930011,Apps & Games,Utilities,QR & Barcode Scanners,,,,,,
231,True,https://www.amazon.com/Speed-Testing/b?ie=UTF8&node=9408918011,Apps & Games,Utilities,Speed Testing,,,,,,
232,True,https://www.amazon.com/Task-App-Managers/b?ie=UTF8&node=9408936011,Apps & Games,Utilities,Task & App Managers,,,,,,
233,True,https://www.amazon.com/Wi-Fi-Analyzers/b?ie=UTF8&node=9408943011,Apps & Games,Utilities,Wi-Fi Analyzers,,,,,,
234,True,https://www.amazon.com/Weather/b?ie=UTF8&node=9408850011,Apps & Games,Weather,,,,,,,
235,True,https://www.amazon.com/MP3-Music-Download/b?ie=UTF8&node=163856011&ref_=sd_allcat_ods_tab_con_music,Digital Music,,,,,,,,
236,True,https://www.amazon.com/Kindle-Store/b?ie=UTF8&node=133140011,Kindle Store,,,,,,,,
237,True,https://www.amazon.com/Magazines-Journals-Kindle/b?ie=UTF8&node=241646011,Kindle Store,Kindle Newsstand,,,,,,,
238,True,https://www.amazon.com/b?ie=UTF8&node=16015306011,Kindle Store,Kindle Newsstand,"Arts, Music & Photography",,,,,,
239,True,https://www.amazon.com/b?ie=UTF8&node=16015378011,Kindle Store,Kindle Newsstand,"Arts, Music & Photography",Art & Art History,,,,,
240,True,https://www.amazon.com/b?ie=UTF8&node=16015381011,Kindle Store,Kindle Newsstand,"Arts, Music & Photography",Music,,,,,
241,True,https://www.amazon.com/b?ie=UTF8&node=16015382011,Kindle Store,Kindle Newsstand,"Arts, Music & Photography",Photography,,,,,
242,True,https://www.amazon.com/b?ie=UTF8&node=16015308011,Kindle Store,Kindle Newsstand,Automotive & Motorcycles,,,,,,
243,True,https://www.amazon.com/b?ie=UTF8&node=16015412011,Kindle Store,Kindle Newsstand,Automotive & Motorcycles,Automotive,,,,,
244,True,https://www.amazon.com/b?ie=UTF8&node=16015413011,Kindle Store,Kindle Newsstand,Automotive & Motorcycles,Motorcycles,,,,,
245,True,https://www.amazon.com/b?ie=UTF8&node=16015414011,Kindle Store,Kindle Newsstand,Automotive & Motorcycles,Trucks,,,,,
246,True,https://www.amazon.com/Business-Investing-Magazines/b?ie=UTF8&node=2460164011,Kindle Store,Kindle Newsstand,Business & Investing,,,,,,
247,True,https://www.amazon.com/b?ie=UTF8&node=16015312011,Kindle Store,Kindle Newsstand,Children & Teen,,,,,,
248,True,https://www.amazon.com/b?ie=UTF8&node=16015302011,Kindle Store,Kindle Newsstand,"Cooking, Food & Wine",,,,,,
249,True,https://www.amazon.com/b?ie=UTF8&node=16015303011,Kindle Store,Kindle Newsstand,Crafts & Hobbies,,,,,,
250,True,https://www.amazon.com/b?ie=UTF8&node=16015345011,Kindle Store,Kindle Newsstand,Crafts & Hobbies,Decorating,,,,,
251,True,https://www.amazon.com/b?ie=UTF8&node=16015346011,Kindle Store,Kindle Newsstand,Crafts & Hobbies,Knitting,,,,,
252,True,https://www.amazon.com/b?ie=UTF8&node=16015350011,Kindle Store,Kindle Newsstand,Crafts & Hobbies,Needlecrafts,,,,,
253,True,https://www.amazon.com/b?ie=UTF8&node=16015301011,Kindle Store,Kindle Newsstand,Entertainment & Pop Culture,,,,,,
254,True,https://www.amazon.com/b?ie=UTF8&node=16015320011,Kindle Store,Kindle Newsstand,Entertainment & Pop Culture,Celebrities & Gossip,,,,,
255,True,https://www.amazon.com/b?ie=UTF8&node=16015324011,Kindle Store,Kindle Newsstand,Entertainment & Pop Culture,Pop Culture,,,,,
256,True,https://www.amazon.com/b?ie=UTF8&node=16015326011,Kindle Store,Kindle Newsstand,Entertainment & Pop Culture,Tabloids,,,,,
257,True,https://www.amazon.com/b?ie=UTF8&node=16015327011,Kindle Store,Kindle Newsstand,Entertainment & Pop Culture,Television,,,,,
258,True,https://www.amazon.com/b?ie=UTF8&node=16015319011,Kindle Store,Kindle Newsstand,Entertainment & Pop Culture,Video Games,,,,,
259,True,https://www.amazon.com/b?ie=UTF8&node=16015309011,Kindle Store,Kindle Newsstand,Fashion & Style,,,,,,
260,True,https://www.amazon.com/b?ie=UTF8&node=16015310011,Kindle Store,Kindle Newsstand,"Health, Fitness & Wellness",,,,,,
261,True,https://www.amazon.com/b?ie=UTF8&node=16015422011,Kindle Store,Kindle Newsstand,"Health, Fitness & Wellness",Health,,,,,
262,True,https://www.amazon.com/b?ie=UTF8&node=16015423011,Kindle Store,Kindle Newsstand,"Health, Fitness & Wellness",Men,,,,,
263,True,https://www.amazon.com/b?ie=UTF8&node=16015426011,Kindle Store,Kindle Newsstand,"Health, Fitness & Wellness",Women,,,,,
264,True,https://www.amazon.com/b?ie=UTF8&node=16015307011,Kindle Store,Kindle Newsstand,Home & Garden,,,,,,
265,True,https://www.amazon.com/b?ie=UTF8&node=16015370011,Kindle Store,Kindle Newsstand,Home & Garden,Bridal & Weddings,,,,,
266,True,https://www.amazon.com/b?ie=UTF8&node=16015402011,Kindle Store,Kindle Newsstand,Home & Garden,Design & Decoration,,,,,
267,True,https://www.amazon.com/b?ie=UTF8&node=16015404011,Kindle Store,Kindle Newsstand,Home & Garden,Gardening & Horticulture,,,,,
268,True,https://www.amazon.com/b?ie=UTF8&node=16015407011,Kindle Store,Kindle Newsstand,Home & Garden,How-to & Home Improvements,,,,,
269,True,https://www.amazon.com/b?ie=UTF8&node=16015408011,Kindle Store,Kindle Newsstand,Home & Garden,Interior Design,,,,,
270,True,https://www.amazon.com/b?ie=UTF8&node=16015316011,Kindle Store,Kindle Newsstand,Home & Garden,Pets & Animals,,,,,
271,True,https://www.amazon.com/Lifestyle-Culture-Magazines/b?ie=UTF8&node=2460166011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,,,,,,
272,True,https://www.amazon.com/b?ie=UTF8&node=16015451011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,International Publications,,,,,
273,True,https://www.amazon.com/b?ie=UTF8&node=16015510011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,International Publications,Australia,,,,
274,True,https://www.amazon.com/b?ie=UTF8&node=16015515011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,International Publications,Canada,,,,
275,True,https://www.amazon.com/b?ie=UTF8&node=16015524011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,International Publications,France,,,,
276,True,https://www.amazon.com/b?ie=UTF8&node=16015552011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,International Publications,United Kingdom,,,,
277,True,https://www.amazon.com/b?ie=UTF8&node=16015304011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,Men's Interests,,,,,
278,True,https://www.amazon.com/Sports-Magazines/b?ie=UTF8&node=2460170011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,"Sports, Recreation, & Outdoors",,,,,
279,True,https://www.amazon.com/b?ie=UTF8&node=16015368011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,"Sports, Recreation, & Outdoors",Outdoors & Nature,,,,
280,True,https://www.amazon.com/b?ie=UTF8&node=16015369011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,"Sports, Recreation, & Outdoors",Sports & Leisure,,,,
281,True,https://www.amazon.com/b?ie=UTF8&node=16015462011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,"Sports, Recreation, & Outdoors",Sports & Leisure,Boating,,,
282,True,https://www.amazon.com/b?ie=UTF8&node=16015461011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,"Sports, Recreation, & Outdoors",Sports & Leisure,Cycling,,,
283,True,https://www.amazon.com/b?ie=UTF8&node=16015464011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,"Sports, Recreation, & Outdoors",Sports & Leisure,Extreme Sports,,,
284,True,https://www.amazon.com/b?ie=UTF8&node=16015465011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,"Sports, Recreation, & Outdoors",Sports & Leisure,Fishing,,,
285,True,https://www.amazon.com/b?ie=UTF8&node=16015471011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,"Sports, Recreation, & Outdoors",Sports & Leisure,Hunting & Firearms,,,
286,True,https://www.amazon.com/b?ie=UTF8&node=16015472011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,"Sports, Recreation, & Outdoors",Sports & Leisure,Individual Sports,,,
287,True,https://www.amazon.com/b?ie=UTF8&node=16015480011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,"Sports, Recreation, & Outdoors",Sports & Leisure,Water Sports,,,
288,True,https://www.amazon.com/Regional-Travel-Magazines/b?ie=UTF8&node=2460168011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,Travel,,,,,
289,True,https://www.amazon.com/b?ie=UTF8&node=16015305011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,Women's Interests,,,,,
290,True,https://www.amazon.com/b?ie=UTF8&node=16015372011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,Women's Interests,Pregnancy & Childbirth,,,,
291,True,https://www.amazon.com/b?ie=UTF8&node=16015376011,Kindle Store,Kindle Newsstand,Lifestyle & Culture,Women's Interests,Women's Lifestyle,,,,
292,True,https://www.amazon.com/b?ie=UTF8&node=16015313011,Kindle Store,Kindle Newsstand,"Literary, Sci-Fi & Mystery",,,,,,
293,True,https://www.amazon.com/News-Politics-Magazines/b?ie=UTF8&node=2460167011,Kindle Store,Kindle Newsstand,News & Political Commentary,,,,,,
294,True,https://www.amazon.com/b?ie=UTF8&node=16015314011,Kindle Store,Kindle Newsstand,Newspapers,,,,,,
295,True,https://www.amazon.com/b?ie=UTF8&node=16015315011,Kindle Store,Kindle Newsstand,Parenting & Families,,,,,,
296,True,https://www.amazon.com/b?ie=UTF8&node=16015311011,Kindle Store,Kindle Newsstand,Professional & Educational Journals,,,,,,
297,True,https://www.amazon.com/b?ie=UTF8&node=16015494011,Kindle Store,Kindle Newsstand,Professional & Educational Journals,Medicine,,,,,
298,True,https://www.amazon.com/b?ie=UTF8&node=16015429011,Kindle Store,Kindle Newsstand,Professional & Educational Journals,Professional & Trade,,,,,
299,True,https://www.amazon.com/b?ie=UTF8&node=16015487011,Kindle Store,Kindle Newsstand,Professional & Educational Journals,Professional & Trade,Arts,,,,
300,True,https://www.amazon.com/b?ie=UTF8&node=16015492011,Kindle Store,Kindle Newsstand,Professional & Educational Journals,Professional & Trade,Humanities & Social Sciences,,,,
301,True,https://www.amazon.com/b?ie=UTF8&node=16015317011,Kindle Store,Kindle Newsstand,Religion & Spirituality,,,,,,
302,True,https://www.amazon.com/Science-Magazines/b?ie=UTF8&node=2460169011,Kindle Store,Kindle Newsstand,"Science, History & Nature",,,,,,
303,True,https://www.amazon.com/b?ie=UTF8&node=16015318011,Kindle Store,Kindle Newsstand,"Spanish, International & Foreign Language",,,,,,
304,True,https://www.amazon.com/b?ie=UTF8&node=16015452011,Kindle Store,Kindle Newsstand,"Spanish, International & Foreign Language",Spanish Language,,,,,
305,True,https://www.amazon.com/Internet-Technology-Magazines/b?ie=UTF8&node=2460165011,Kindle Store,Kindle Newsstand,Technology,,,,,,
306,True,https://www.amazon.com/b?ie=UTF8&node=16015356011,Kindle Store,Kindle Newsstand,Technology,Audio & Video,,,,,
307,True,https://www.amazon.com/b?ie=UTF8&node=16015357011,Kindle Store,Kindle Newsstand,Technology,Computers & Internet,,,,,
308,True,https://www.amazon.com/Kindle-Newspapers/b?ie=UTF8&node=165389011,Kindle Store,Kindle Newspapers,,,,,,,
309,True,https://www.amazon.com/Asian-Newspapers/b?ie=UTF8&node=2399043011,Kindle Store,Kindle Newspapers,Asia,,,,,,
310,True,https://www.amazon.com/Chinese-Newspapers/b?ie=UTF8&node=634370011,Kindle Store,Kindle Newspapers,Asia,China,,,,,
311,True,https://www.amazon.com/Indian-Newspapers/b?ie=UTF8&node=2237319011,Kindle Store,Kindle Newspapers,Asia,India,,,,,
312,True,https://www.amazon.com/Japanese-Newspapers/b?ie=UTF8&node=2232106011,Kindle Store,Kindle Newspapers,Asia,Japan,,,,,
313,True,https://www.amazon.com/European-Newspapers/b?ie=UTF8&node=2399044011,Kindle Store,Kindle Newspapers,Europe,,,,,,
314,True,https://www.amazon.com/North-American-Newspapers/b?ie=UTF8&node=2399045011,Kindle Store,Kindle Newspapers,North America,,,,,,
315,True,https://www.amazon.com/Canadian-Newspapers/b?ie=UTF8&node=2237604011,Kindle Store,Kindle Newspapers,North America,Canada,,,,,
316,True,https://www.amazon.com/Mexican-Newspapers/b?ie=UTF8&node=2232107011,Kindle Store,Kindle Newspapers,North America,Mexico,,,,,
317,True,https://www.amazon.com/US-Newspapers-Kindle/b?ie=UTF8&node=251293011,Kindle Store,Kindle Newspapers,North America,U.S.,,,,,
318,True,https://www.amazon.com/South-American-Newspapers/b?ie=UTF8&node=2399046011,Kindle Store,Kindle Newspapers,South America,,,,,,
319,True,https://www.amazon.com/Brazilian-Newspapers/b?ie=UTF8&node=2232105011,Kindle Store,Kindle Newspapers,South America,Brazil,,,,,
320,True,https://www.amazon.com/International-Newspapers/b?ie=UTF8&node=330600011,Kindle Store,Kindle Newspapers,International,,,,,,
321,True,https://www.amazon.com/Kindle-Short-Reads/b?ie=UTF8&node=8584457011,Kindle Store,Kindle Short Reads,,,,,,,
322,True,https://www.amazon.com/15-Minute-Short-Reads/b?ie=UTF8&node=8584458011,Kindle Store,Kindle Short Reads,15 minutes (1-11 pages),,,,,,
323,True,https://www.amazon.com/15-Minute-Arts-Photography-Short-Reads/b?ie=UTF8&node=8624102011,Kindle Store,Kindle Short Reads,15 minutes (1-11 pages),Arts & Photography,,,,,
324,True,https://www.amazon.com/15-Minute-Biography-Memoir-Short-Reads/b?ie=UTF8&node=8624103011,Kindle Store,Kindle Short Reads,15 minutes (1-11 pages),Biographies & Memoirs,,,,,
325,True,https://www.amazon.com/15-Minute-Business-Money-Short-Reads/b?ie=UTF8&node=8624104011,Kindle Store,Kindle Short Reads,15 minutes (1-11 pages),Business & Money,,,,,
326,True,https://www.amazon.com/15-Minute-Comic-Graphic-Novel-Short-Reads/b?ie=UTF8&node=8624106011,Kindle Store,Kindle Short Reads,15 minutes (1-11 pages),Comics & Graphic Novels,,,,,
327,True,https://www.amazon.com/15-Minute-Computers-Technology-Short-Reads/b?ie=UTF8&node=8624107011,Kindle Store,Kindle Short Reads,15 minutes (1-11 pages),Computers & Technology,,,,,
328,True,https://www.amazon.com/15-Minute-Cookbook-Food-Wine-Short-Reads/b?ie=UTF8&node=8624108011,Kindle Store,Kindle Short Reads,15 minutes (1-11 pages),"Cookbooks, Food & Wine",,,,,
329,True,https://www.amazon.com/15-Minute-Craft-Hobby-Home-Short-Reads/b?ie=UTF8&node=8624109011,Kindle Store,Kindle Short Reads,15 minutes (1-11 pages),"Crafts, Hobbies & Home",,,,,
330,True,https://www.amazon.com/15-Minute-Education-Reference-Short-Reads/b?ie=UTF8&node=8624110011,Kindle Store,Kindle Short Reads,15 minutes (1-11 pages),Education & Reference,,,,,
331,True,https://www.amazon.com/15-Minute-Health-Fitness-Dieting-Short-Reads/b?ie=UTF8&node=8624112011,Kindle Store,Kindle Short Reads,15 minutes (1-11 pages),"Health, Fitness & Dieting",,,,,
332,True,https://www.amazon.com/15-Minute-History-Short-Reads/b?ie=UTF8&node=8624113011,Kindle Store,Kindle Short Reads,15 minutes (1-11 pages),History,,,,,
333,True,https://www.amazon.com/15-Minute-Humor-Entertainment-Short-Reads/b?ie=UTF8&node=8624114011,Kindle Store,Kindle Short Reads,15 minutes (1-11 pages),Humor & Entertainment,,,,,
334,True,https://www.amazon.com/15-Minute-LGBT-Short-Reads/b?ie=UTF8&node=8624111011,Kindle Store,Kindle Short Reads,15 minutes (1-11 pages),LGBT,,,,,
335,True,https://www.amazon.com/15-Minute-Literature-Fiction-Short-Reads/b?ie=UTF8&node=8624115011,Kindle Store,Kindle Short Reads,15 minutes (1-11 pages),Literature & Fiction,,,,,
336,True,https://www.amazon.com/15-Minute-Mystery-Thriller-Suspense-Short-Reads/b?ie=UTF8&node=8624116011,Kindle Store,Kindle Short Reads,15 minutes (1-11 pages),"Mystery, Thriller & Suspense",,,,,
337,True,https://www.amazon.com/15-Minute-Parenting-Relationships-Short-Reads/b?ie=UTF8&node=8624117011,Kindle Store,Kindle Short Reads,15 minutes (1-11 pages),Parenting & Relationships,,,,,
338,True,https://www.amazon.com/15-Minute-Politics-Social-Sciences-Short-Reads/b?ie=UTF8&node=8624118011,Kindle Store,Kindle Short Reads,15 minutes (1-11 pages),Politics & Social Sciences,,,,,
339,True,https://www.amazon.com/15-Minute-Religion-Spirituality-Short-Reads/b?ie=UTF8&node=8624119011,Kindle Store,Kindle Short Reads,15 minutes (1-11 pages),Religion & Spirituality,,,,,
340,True,https://www.amazon.com/15-Minute-Romance-Short-Reads/b?ie=UTF8&node=8624120011,Kindle Store,Kindle Short Reads,15 minutes (1-11 pages),Romance,,,,,
341,True,https://www.amazon.com/15-Minute-Science-Math-Short-Reads/b?ie=UTF8&node=8624121011,Kindle Store,Kindle Short Reads,15 minutes (1-11 pages),Science & Math,,,,,
342,True,https://www.amazon.com/15-Minute-Science-Fiction-Fantasy-Short-Reads/b?ie=UTF8&node=8624122011,Kindle Store,Kindle Short Reads,15 minutes (1-11 pages),Science Fiction & Fantasy,,,,,
343,True,https://www.amazon.com/15-Minute-Self-Help-Short-Reads/b?ie=UTF8&node=8624123011,Kindle Store,Kindle Short Reads,15 minutes (1-11 pages),Self-Help,,,,,
344,True,https://www.amazon.com/15-Minute-Sports-Outdoors-Short-Reads/b?ie=UTF8&node=8624124011,Kindle Store,Kindle Short Reads,15 minutes (1-11 pages),Sports & Outdoors,,,,,
345,True,https://www.amazon.com/15-Minute-Teen-Young-Adult-Short-Reads/b?ie=UTF8&node=8624125011,Kindle Store,Kindle Short Reads,15 minutes (1-11 pages),Teen & Young Adult,,,,,
346,True,https://www.amazon.com/15-Minute-Travel-Short-Reads/b?ie=UTF8&node=8624126011,Kindle Store,Kindle Short Reads,15 minutes (1-11 pages),Travel,,,,,
347,True,https://www.amazon.com/30-Minute-Short-Reads/b?ie=UTF8&node=8584459011,Kindle Store,Kindle Short Reads,30 minutes (12-21 pages),,,,,,
348,True,https://www.amazon.com/30-Minute-Arts-Photography-Short-Reads/b?ie=UTF8&node=8624127011,Kindle Store,Kindle Short Reads,30 minutes (12-21 pages),Arts & Photography,,,,,
349,True,https://www.amazon.com/30-Minute-Biography-Memoir-Short-Reads/b?ie=UTF8&node=8624128011,Kindle Store,Kindle Short Reads,30 minutes (12-21 pages),Biographies & Memoirs,,,,,
350,True,https://www.amazon.com/30-Minute-Business-Money-Short-Reads/b?ie=UTF8&node=8624129011,Kindle Store,Kindle Short Reads,30 minutes (12-21 pages),Business & Money,,,,,
351,True,https://www.amazon.com/30-Minute-Comic-Graphic-Novel-Short-Reads/b?ie=UTF8&node=8624131011,Kindle Store,Kindle Short Reads,30 minutes (12-21 pages),Comics & Graphic Novels,,,,,
352,True,https://www.amazon.com/30-Minute-Computers-Technology-Short-Reads/b?ie=UTF8&node=8624132011,Kindle Store,Kindle Short Reads,30 minutes (12-21 pages),Computers & Technology,,,,,
353,True,https://www.amazon.com/30-Minute-Cookbook-Food-Wine-Short-Reads/b?ie=UTF8&node=8624133011,Kindle Store,Kindle Short Reads,30 minutes (12-21 pages),"Cookbooks, Food & Wine",,,,,
354,True,https://www.amazon.com/30-Minute-Craft-Hobby-Home-Short-Reads/b?ie=UTF8&node=8624134011,Kindle Store,Kindle Short Reads,30 minutes (12-21 pages),"Crafts, Hobbies & Home",,,,,
355,True,https://www.amazon.com/30-Minute-Education-Reference-Short-Reads/b?ie=UTF8&node=8624135011,Kindle Store,Kindle Short Reads,30 minutes (12-21 pages),Education & Reference,,,,,
