,select,amazon_url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12
3684,True,https://www.amazon.com/Financial-Services/b?ie=UTF8&node=8493760011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,Financial Services,,,,
3685,True,https://www.amazon.com/Hospitality-Travel-Tourism/b?ie=UTF8&node=154901011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,"Hospitality, Travel & Tourism",,,,
3686,True,https://www.amazon.com/Human-Resources-Personnel-Management/b?ie=UTF8&node=154902011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,Human Resources & Personnel Management,,,,
3687,True,https://www.amazon.com/Information-Management/b?ie=UTF8&node=154927011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,Information Management,,,,
3688,True,https://www.amazon.com/Insurance/b?ie=UTF8&node=154903011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,Insurance,,,,
3689,True,https://www.amazon.com/Manufacturing-Industry/b?ie=UTF8&node=8493763011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,Manufacturing,,,,
3690,True,https://www.amazon.com/Media-Communications-Industry/b?ie=UTF8&node=8493764011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,Media & Communications,,,,
3691,True,https://www.amazon.com/Museum-Administration-Museology/b?ie=UTF8&node=8493765011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,Museum Administration & Museology,,,,
3692,True,https://www.amazon.com/Natural-Resource-Extraction-Industry/b?ie=UTF8&node=8493762011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,Natural Resource Extraction,,,,
3693,True,https://www.amazon.com/Nonprofit-Organizations-Charities/b?ie=UTF8&node=154928011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,Nonprofit Organizations & Charities,,,,
3694,True,https://www.amazon.com/Oil-Energy-Industry/b?ie=UTF8&node=8493770011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,Oil & Energy,,,,
3695,True,https://www.amazon.com/Park-Recreation-Management/b?ie=UTF8&node=8493771011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,Park & Recreation Management,,,,
3696,True,https://www.amazon.com/Pharmaceutical-Biotechnology-Industry/b?ie=UTF8&node=8493773011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,Pharmaceutical & Biotechnology,,,,
3697,True,https://www.amazon.com/Purchasing-Buying-Industry/b?ie=UTF8&node=154929011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,Purchasing & Buying,,,,
3698,True,https://www.amazon.com/Restaurant-Food-Industry/b?ie=UTF8&node=8493776011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,Restaurant & Food,,,,
3699,True,https://www.amazon.com/Retailing-Industry/b?ie=UTF8&node=154936011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,Retailing,,,,
3700,True,https://www.amazon.com/Service-Industry/b?ie=UTF8&node=8493777011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,Service,,,,
3701,True,https://www.amazon.com/Sports-Entertainment-Industry/b?ie=UTF8&node=8493778011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,Sports & Entertainment,,,,
3702,True,https://www.amazon.com/Transportation-Industry/b?ie=UTF8&node=8493781011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,Transportation,,,,
3703,True,https://www.amazon.com/Pharmaceutical-Biotechnology-Industry/b?ie=UTF8&node=8493773011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,,,,,
3704,True,https://www.amazon.com/Agriculture-Industry/b?ie=UTF8&node=8493749011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,Agriculture,,,,
3705,True,https://www.amazon.com/Automobile-Industry/b?ie=UTF8&node=8493753011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,Automobile Industry,,,,
3706,True,https://www.amazon.com/Banks-Banking/b?ie=UTF8&node=154892011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,Banks & Banking,,,,
3707,True,https://www.amazon.com/Business-Consulting/b?ie=UTF8&node=154893011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,Consulting,,,,
3708,True,https://www.amazon.com/Business-Money-Customer-Service-eBooks-Kindle/b?ie=UTF8&node=154894011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,Customer Relations,,,,
3709,True,https://www.amazon.com/Industries-Professions-Business-Investing-eBooks/b?ie=UTF8&node=154895011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,E-commerce,,,,
3710,True,https://www.amazon.com/Fashion-Textile-Industry/b?ie=UTF8&node=8493759011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,Fashion & Textile,,,,
3711,True,https://www.amazon.com/Financial-Services/b?ie=UTF8&node=8493760011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,Financial Services,,,,
3712,True,https://www.amazon.com/Hospitality-Travel-Tourism/b?ie=UTF8&node=154901011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,"Hospitality, Travel & Tourism",,,,
3713,True,https://www.amazon.com/Human-Resources-Personnel-Management/b?ie=UTF8&node=154902011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,Human Resources & Personnel Management,,,,
3714,True,https://www.amazon.com/Information-Management/b?ie=UTF8&node=154927011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,Information Management,,,,
3715,True,https://www.amazon.com/Insurance/b?ie=UTF8&node=154903011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,Insurance,,,,
3716,True,https://www.amazon.com/Manufacturing-Industry/b?ie=UTF8&node=8493763011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,Manufacturing,,,,
3717,True,https://www.amazon.com/Media-Communications-Industry/b?ie=UTF8&node=8493764011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,Media & Communications,,,,
3718,True,https://www.amazon.com/Museum-Administration-Museology/b?ie=UTF8&node=8493765011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,Museum Administration & Museology,,,,
3719,True,https://www.amazon.com/Natural-Resource-Extraction-Industry/b?ie=UTF8&node=8493762011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,Natural Resource Extraction,,,,
3720,True,https://www.amazon.com/Nonprofit-Organizations-Charities/b?ie=UTF8&node=154928011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,Nonprofit Organizations & Charities,,,,
3721,True,https://www.amazon.com/Oil-Energy-Industry/b?ie=UTF8&node=8493770011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,Oil & Energy,,,,
3722,True,https://www.amazon.com/Park-Recreation-Management/b?ie=UTF8&node=8493771011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,Park & Recreation Management,,,,
3723,True,https://www.amazon.com/Pharmaceutical-Biotechnology-Industry/b?ie=UTF8&node=8493773011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,Pharmaceutical & Biotechnology,,,,
3724,True,https://www.amazon.com/Purchasing-Buying-Industry/b?ie=UTF8&node=154929011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,Purchasing & Buying,,,,
3725,True,https://www.amazon.com/Restaurant-Food-Industry/b?ie=UTF8&node=8493776011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,Restaurant & Food,,,,
3726,True,https://www.amazon.com/Retailing-Industry/b?ie=UTF8&node=154936011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,Retailing,,,,
3727,True,https://www.amazon.com/Service-Industry/b?ie=UTF8&node=8493777011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,Service,,,,
3728,True,https://www.amazon.com/Sports-Entertainment-Industry/b?ie=UTF8&node=8493778011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,Sports & Entertainment,,,,
3729,True,https://www.amazon.com/Transportation-Industry/b?ie=UTF8&node=8493781011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Pharmaceutical & Biotechnology,Transportation,,,,
3730,True,https://www.amazon.com/Purchasing-Buying-Industry/b?ie=UTF8&node=154929011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Purchasing & Buying,,,,,
3731,True,https://www.amazon.com/Restaurant-Food-Industry/b?ie=UTF8&node=8493776011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Restaurant & Food,,,,,
3732,True,https://www.amazon.com/Retailing-Industry/b?ie=UTF8&node=154936011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Retailing,,,,,
3733,True,https://www.amazon.com/Service-Industry/b?ie=UTF8&node=8493777011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Service,,,,,
3734,True,https://www.amazon.com/Sports-Entertainment-Industry/b?ie=UTF8&node=8493778011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Sports & Entertainment,,,,,
3735,True,https://www.amazon.com/Transportation-Industry/b?ie=UTF8&node=8493781011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Transportation,,,,,
3736,True,https://www.amazon.com/Natural-Resource-Extraction-Industry/b?ie=UTF8&node=8493762011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Natural Resource Extraction,,,,,,
3737,True,https://www.amazon.com/Agriculture-Industry/b?ie=UTF8&node=8493749011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Natural Resource Extraction,Agriculture,,,,,
3738,True,https://www.amazon.com/Automobile-Industry/b?ie=UTF8&node=8493753011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Natural Resource Extraction,Automobile Industry,,,,,
3739,True,https://www.amazon.com/Banks-Banking/b?ie=UTF8&node=154892011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Natural Resource Extraction,Banks & Banking,,,,,
3740,True,https://www.amazon.com/Business-Consulting/b?ie=UTF8&node=154893011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Natural Resource Extraction,Consulting,,,,,
